# ----------------------------------------
# Transações: ID da Transação
# Conta: GRUPO GUANABARA | Sites
# Propriedade: Guanabara – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20250101
# Data de término: 20260524
ID da Transação,Origem / mídia da sessão,Compras de e-commerce,Receita de compra,Sessões
1ESDDK,google / cpc,1,806.579998,1
1JNPFJ,whatsapp / bot,1,806.579998,1
1JNQ3A,whatsapp / bot,1,806.579998,1
1A1TQ4,google / cpc,1,806.57,1
1DWDVJ,whatsapp / bot,1,806.56,1
1BRQGB,google / cpc,1,806.559999,1
1A8PZX,google / cpc,1,806.549998,1
1DZXTE,(direct) / (none),1,806.549998,1
1FJV3K,google / cpc,1,806.520003,1
1EQUHP,google / organic,1,806.519999,1
1BD4GJ,bing / organic,1,806.519997,1
1AUVQY,google / cpc,1,806.510001,1
1BRSA8,(direct) / (none),1,806.500002,1
1J4ZWS,google / cpc,1,806.489998,1
1E7MJR,google / organic,1,806.480001,1
1B4QS3,google / cpc,1,806.479999,1
1KP18W,google / organic,1,806.479998,1
1JFSK6,whatsapp / bot,1,806.460003,1
1GM887,(data not available),1,806.460002,1
1GGVYV,google / cpc,1,806.460001,1
1FFC15,whatsapp / assisted_sell,1,806.46,1
1GY6EM,chatgpt.com / referral,1,806.46,1
1J4T71,google / cpc,1,806.46,1
1K2KSV,google / cpc,1,806.46,1
1EQJN7,whatsapp / bot,1,806.459999,1
1BU1AA,google / cpc,1,806.459998,1
1ESPFF,google / cpc,1,806.459998,1
1GFC8W,google / cpc,1,806.459998,1
1HTYXN,google / cpc,1,806.459997,1
18E0QU,google / cpc,1,806.440001,1
1BKEX1,google / cpc,1,806.440001,1
1GCGP4,google / organic,1,806.439999,1
1E0UYH,(direct) / (none),1,806.400002,1
1K0QPW,google / cpc,1,806.400002,1
1G5WDG,google / cpc,1,806.399999,1
1HS0K1,google / organic,1,806.399999,1
19D2S6,google / cpc,1,806.399997,1
1HAS1J,google / organic,1,806.380002,1
1KDWYN,google / cpc,1,806.380001,1
1KB3W5,google / cpc,1,806.38,1
1G0EYG,google / organic,1,806.379998,1
1GZFPX,google / cpc,1,806.360002,1
1J50F2,google / cpc,1,806.359999,1
1EXY6M,(direct) / (none),1,806.340002,1
1BCQJD,google / organic,1,806.34,1
1B8YSS,google / cpc,1,806.339998,1
1HNFDK,(direct) / (none),1,806.320002,1
1F2X3G,(direct) / (none),1,806.260002,1
1KNP55,google / cpc,1,806.260002,1
1FBE52,whatsapp / bot,1,806.259998,1
1HUDXP,google / cpc,1,806.250002,1
1FKZK9,google / organic,1,806.249999,1
18DNW3,google / cpc,1,806.230001,1
1HVSZ1,insider / insite,1,806.229999,1
1GKKZK,google / cpc,1,806.210001,1
1BNDUB,whatsapp / bot,1,806.200002,1
1DZMK9,google / cpc,1,806.199998,1
1F269N,google / cpc,1,806.199998,1
1KP6CZ,google / cpc,2,806.180004,1
1DJFTV,google / cpc,1,806.180002,1
1AVY04,google / cpc,1,806.18,1
1GE8CK,google / cpc,1,806.160003,1
1DX2VF,insider / architect_email,1,806.160002,1
18ENC7,google / cpc,1,806.16,1
1A4YNG,google / cpc,1,806.139999,1
194HJC,(direct) / (none),1,806.13,1
1EMUG6,google / cpc,1,806.110002,1
1CU0F1,google / cpc,1,806.1,1
1J3484,google / cpc,1,806.1,1
19VJ6G,google / cpc,1,806.08,1
1GK188,(direct) / (none),1,806.08,1
1AQ894,google / cpc,1,806.070001,1
1AR6XE,google / cpc,1,806.07,1
1B63AJ,google / cpc,1,806.069999,1
1B6707,google / cpc,1,806.069999,1
1BB3BF,google / cpc,1,806.069999,1
1AG5DU,google / organic,1,806.069998,1
1ES6TD,google / organic,1,806.06,1
18F6GV,google / cpc,1,806.040001,1
1ESETP,(direct) / (none),1,806.040001,1
19H1B1,google / cpc,1,806.019997,1
19H1QE,(direct) / (none),1,806.019997,1
19H9N0,google / organic,1,806.019997,1
1C9E9Y,google / cpc,1,806.010001,1
1D12T7,google / cpc,1,805.990001,1
1FR1TN,(direct) / (none),1,805.980001,1
1BDTAR,(direct) / (none),1,805.979998,1
1CU3PT,google / cpc,1,805.960002,1
1BQ4YY,google / cpc,1,805.960001,1
1CA25B,google / cpc,1,805.959998,1
1HHWRF,google / cpc,1,805.950002,1
1JE6DS,google / cpc,1,805.930002,1
1GTYW0,google / cpc,1,805.92,1
1EHAA3,google / cpc,1,805.919998,1
1AWVN6,(not set),1,805.910001,1
1E8BYV,(direct) / (none),1,805.910001,1
1E8EYF,(direct) / (none),1,805.910001,1
1GFVCJ,(direct) / (none),1,805.900002,1
1EEJHA,google / cpc,1,805.890001,1
19BF2H,google / organic,1,805.880002,1
1BESNZ,google / cpc,1,805.88,1
1AVWHE,google / cpc,1,805.879998,1
19FYKE,google / cpc,1,805.850001,1
1D8M1V,(not set),1,805.84,1
1B9A8U,google / cpc,1,805.810002,1
1ERZMN,google / cpc,1,805.799999,1
18GQ5B,google / cpc,1,805.780002,1
1DW12N,google / cpc,1,805.769999,1
1F28M6,google / cpc,1,805.760002,1
1GRPW6,(data not available),1,805.760002,1
1H5QCK,google / cpc,1,805.760002,1
1GSPFP,google / cpc,1,805.760001,1
1ERURB,whatsapp / bot,1,805.76,1
18H3CA,(direct) / (none),1,805.740002,1
1B5A88,google / cpc,1,805.739999,1
195XTD,google / cpc,1,805.710001,1
1DZGK0,bing / organic,1,805.700002,1
1K6U56,google / cpc,1,805.680002,1
1EQ96H,google / organic,1,805.68,1
1JHVEN,social / meta,1,805.68,1
1JTG4Q,google / cpc,1,805.679999,1
1DB5UH,google / organic,1,805.670002,1
1J79GW,(direct) / (none),1,805.650002,1
1JMTST,(direct) / (none),1,805.650002,1
1AQ9HJ,google / organic,1,805.62,1
1BGZ8Q,google / cpc,1,805.62,1
1DUSGK,google / cpc,1,805.619997,1
1DV2HR,google / cpc,1,805.580002,1
1EXPY6,google / cpc,1,805.579999,1
1GF0KH,(direct) / (none),1,805.569999,1
1EA3P8,google / cpc,1,805.559999,1
19AAQP,whatsapp / bot,1,805.559997,1
1AQ7WG,google / organic,1,805.520001,1
1EPMF3,google / organic,1,805.520001,1
1H8SQY,google / cpc,1,805.509999,1
1CX1GK,whatsapp / bot,1,805.509998,1
1JFZ5Q,google / cpc,1,805.460002,1
1EJ4MN,(data not available),1,805.44,1
1EFPRB,(data not available),1,805.420002,1
1F1ZQ1,google / cpc,1,805.419999,1
18P8VU,(direct) / (none),1,805.389999,1
1JZVKH,google / cpc,1,805.360001,1
1J6R40,google / organic,1,805.359999,1
1FBJ59,google / organic,1,805.340002,1
1BQGN8,google / cpc,1,805.34,1
1GNP16,google / cpc,1,805.34,1
1AX0CG,google / cpc,1,805.330002,1
1AX18N,google / cpc,1,805.330002,1
1E618K,(direct) / (none),1,805.329999,1
1BP889,google / cpc,1,805.320002,1
1CPU7M,whatsapp / bot,1,805.320001,1
1CPM5N,(direct) / (none),1,805.319999,1
1B5D5Y,google / organic,1,805.319998,1
1CT3GG,google / organic,1,805.319998,1
1DWDBQ,google / cpc,1,805.300002,1
1DWDUT,google / cpc,1,805.300002,1
1H191U,google / cpc,1,805.299999,1
1FPTFH,google / cpc,1,805.280002,1
1FEKFE,google / cpc,1,805.28,1
1HK88Q,(direct) / (none),1,805.269999,1
1BBHFC,google / cpc,1,805.260003,1
1BBSJJ,google / cpc,1,805.260003,1
1BBZS9,google / organic,1,805.260003,1
1BCRJW,google / cpc,1,805.260002,1
1BNCA0,google / cpc,1,805.260001,1
1BM5UZ,(direct) / (none),1,805.26,1
1B549Z,google / organic,1,805.259998,1
1DP2A5,google / organic,1,805.259998,1
1B3GFM,(direct) / (none),1,805.259997,1
1GUJRR,google / cpc,1,805.240001,1
1BU9FQ,(direct) / (none),1,805.230002,1
1G782N,google / cpc,1,805.22,1
1B91RN,google / cpc,1,805.200003,1
1H46ZS,chatgpt.com / (not set),1,805.200001,1
1H47AP,chatgpt.com / (not set),1,805.200001,1
1AW2N5,google / cpc,1,805.2,1
1AW51E,google / cpc,1,805.2,1
1B7X8T,(direct) / (none),1,805.199999,1
1FJ0VE,google / cpc,1,805.160002,1
1EAR3F,google / cpc,1,805.100003,1
1HPWNW,google / cpc,1,805.100001,1
1C6TJ9,google / cpc,1,805.080003,1
1G4SF8,google / cpc,1,805.080001,1
1BUUHF,(direct) / (none),1,805.060002,1
1GNY03,(direct) / (none),1,805.06,1
1GT089,social / meta,1,805.059999,1
1CJP6V,google / organic,1,805.059998,1
198ZMA,google / cpc,1,805.050001,1
19ESYD,google / cpc,1,805.05,1
1APYNG,(direct) / (none),1,805.05,1
1A35M4,google / cpc,1,805.049998,1
1B8UAS,google / organic,1,805.04,1
19963Z,google / cpc,1,805.039999,1
1DZ1YY,google / cpc,1,805.019999,1
199FJ2,google / cpc,1,805.000002,1
199GTC,google / cpc,1,805.000002,1
1GG0TA,(direct) / (none),1,805.000001,1
1DEBGA,(direct) / (none),1,804.999999,1
1H038P,(direct) / (none),1,804.999998,1
1G0A2U,whatsapp / bot,1,804.98,1
1936Z9,google / cpc,1,804.970002,1
1K7TM4,google / cpc,1,804.959999,1
1FCBB0,google / cpc,1,804.959998,1
1BP5YC,(direct) / (none),1,804.950003,1
1F4ZRF,(direct) / (none),1,804.950001,1
1F44JP,(direct) / (none),1,804.949998,1
1F4H9P,(direct) / (none),1,804.949998,1
1F4JEG,(direct) / (none),1,804.949998,1
1A80JY,google / cpc,1,804.930002,1
1K67A1,(direct) / (none),1,804.920002,1
1B4W99,google / cpc,1,804.920001,1
1FQ45S,google / cpc,1,804.920001,1
1G4QZJ,(direct) / (none),1,804.92,1
1HGVEU,google / organic,1,804.92,1
1FG40H,google / cpc,1,804.9,1
1CSKRM,whatsapp / bot,1,804.880003,1
1CSMCU,whatsapp / bot,1,804.880003,1
1BM8VJ,google / cpc,1,804.880002,1
1BXYMX,google / cpc,1,804.880001,1
1H5NZQ,(direct) / (none),1,804.880001,1
1EB8TT,google / cpc,1,804.88,1
1C2N7F,google / cpc,1,804.879999,1
1CEVK9,google / cpc,1,804.879999,1
1H066E,(direct) / (none),1,804.879999,1
1ERZ6D,google / cpc,1,804.849999,1
1AU72T,google / organic,1,804.839997,1
1HF0D5,google / cpc,1,804.820003,1
1FQV4F,google / cpc,1,804.820002,1
1J4JQZ,google / cpc,1,804.820002,1
1GA1CZ,google / cpc,1,804.809998,1
19XHP7,google / cpc,1,804.800002,1
1BNXV7,(direct) / (none),1,804.780002,1
1K81E0,google / cpc,1,804.779998,1
1G0B3Q,google / cpc,1,804.76,1
1FWUDH,google / cpc,1,804.759998,1
1E3NSZ,google / cpc,1,804.750001,1
1E3PCQ,google / cpc,1,804.750001,1
19E2CB,whatsapp / bot,1,804.749999,1
1CPKRZ,(direct) / (none),1,804.749998,1
1BWP3J,(direct) / (none),1,804.740003,1
1BXC4G,whatsapp / bot,1,804.740003,1
1AMBG3,google / cpc,1,804.74,1
1BT032,google / cpc,1,804.74,1
1CD15B,(direct) / (none),1,804.739997,1
1ATT10,google / cpc,1,804.720003,1
18Y7Q9,google / organic,1,804.720002,1
1AWW3E,google / cpc,1,804.72,1
1H92AC,google / organic,1,804.709999,1
1BQVFG,(direct) / (none),1,804.700002,1
18ZNMF,google / cpc,1,804.699997,1
18ZSPB,google / cpc,1,804.699997,1
1GYSDS,google / cpc,1,804.680002,1
1HXC5Z,insider / insite,1,804.680002,1
1GY3XC,google / cpc,1,804.680001,1
1ACEH7,google / organic,1,804.68,1
1HDVTS,google / organic,1,804.68,1
1HSJEA,google / cpc,1,804.68,1
1HSXDU,google / cpc,1,804.68,1
1HW8TY,google / cpc,1,804.68,1
1J1XNA,whatsapp / bot,1,804.68,1
1J379D,google / cpc,1,804.68,1
1D0ND2,google / organic,1,804.679999,1
1HJ4RE,(direct) / (none),1,804.679999,1
1JB2CH,google / organic,1,804.679999,1
1HADAZ,google / cpc,1,804.679998,1
1HAN0V,google / cpc,1,804.679998,1
1BT8UQ,google / cpc,1,804.670002,1
1CBNBU,google / cpc,1,804.660001,1
1A1WSH,(direct) / (none),1,804.659999,1
1CPD4M,google / organic,1,804.650002,1
1CCVAN,whatsapp / bot,1,804.649998,1
1HT1QE,google / cpc,1,804.63,1
1CDTUK,(direct) / (none),1,804.620002,1
1952GZ,google / organic,1,804.610002,1
19470Z,google / organic,1,804.609999,1
1DTUZ7,google / cpc,1,804.600002,1
198W7M,google / cpc,1,804.6,1
1CKMNB,google / cpc,1,804.59,1
1GDK2F,google / cpc,1,804.560002,1
19EW68,google / organic,1,804.560001,1
1ECTVX,google / cpc,1,804.560001,1
1JXW3Y,google / cpc,1,804.560001,1
1KAV1D,google / cpc,1,804.560001,1
1EEU38,google / cpc,1,804.559999,1
1FR1QT,google / cpc,1,804.559999,1
1GQ526,google / organic,1,804.559999,1
1KMRQR,google / organic,2,804.559998,1
18GPPD,google / cpc,1,804.549997,1
1EYW0H,google / cpc,1,804.519998,1
1J5CAB,google / organic,1,804.519997,1
1B1C65,(direct) / (none),1,804.510002,1
18D3KJ,google / organic,1,804.490003,1
1HJJ4X,google / cpc,1,804.480001,1
1FFDGE,google / cpc,1,804.479999,1
1J7PAG,google / cpc,1,804.479998,1
1HUAV2,google / organic,1,804.460002,1
1HUV91,google / cpc,1,804.460002,1
1HX3HD,google / cpc,1,804.460002,1
1HYA1N,google / cpc,1,804.460002,1
1J3VQ3,google / cpc,1,804.460002,1
1JZ4H4,google / cpc,1,804.460002,1
1D97TA,(direct) / (none),1,804.46,1
1J1KGQ,google / cpc,1,804.46,1
1GMYXH,(direct) / (none),1,804.459999,1
1HK6V8,google / cpc,1,804.459999,1
1HRU12,google / cpc,1,804.459999,1
1HS51R,google / cpc,1,804.459999,1
1G6Z2Z,google / cpc,1,804.459998,1
1HQ7W2,(data not available),1,804.459998,1
1BNAAE,google / organic,1,804.449997,1
1DEUNN,(direct) / (none),1,804.44,1
1FU77T,(direct) / (none),1,804.42,1
1K1PJC,google / cpc,1,804.419999,1
1HE8TB,(direct) / (none),1,804.410001,1
1F9SXG,google / cpc,1,804.380001,1
1FWTWX,google / cpc,1,804.380001,1
1DZTQ6,google / cpc,1,804.38,1
1F74CW,google / cpc,1,804.379998,1
1CG69V,google / organic,1,804.370002,1
1BAB64,google / cpc,1,804.37,1
1D1YN3,(direct) / (none),1,804.369999,1
1FJ8Z4,google / cpc,1,804.360002,1
1FJV4Z,google / cpc,1,804.360002,1
1J6QWJ,google / cpc,1,804.360002,1
1HVH0P,google / cpc,1,804.360001,1
1EYNCH,google / cpc,1,804.36,1
1K0JHE,google / organic,1,804.36,1
1EV058,google / cpc,1,804.359999,1
1EV0J3,google / cpc,1,804.359999,1
1HYU2Z,google / cpc,1,804.359999,1
1HZ7JC,google / cpc,1,804.359999,1
1FTD2Z,google / cpc,1,804.359998,1
18MDX5,(direct) / (none),1,804.320001,1
1F5PM4,google / cpc,1,804.3,1
1DVF3B,google / cpc,1,804.269999,1
1DVG1Q,google / cpc,1,804.269999,1
1F7TZ9,google / organic,1,804.260001,1
1AXYQG,google / cpc,1,804.259999,1
1B3HVP,whatsapp / bot,1,804.259998,1
1B44DK,google / cpc,1,804.259998,1
1HKG0P,google / cpc,1,804.259998,1
1HKJZE,google / organic,1,804.259998,1
1BM7BT,(direct) / (none),1,804.250003,1
1HWU4S,google / cpc,1,804.250003,1
1H2AM6,google / cpc,1,804.250002,1
1BJ9P9,whatsapp / bot,1,804.250001,1
1HEQS4,google / organic,1,804.25,1
1BKE7J,google / cpc,1,804.249998,1
1BXHN3,google / organic,1,804.249998,1
1C3BEU,bing / organic,1,804.249998,1
1GXAQC,google / cpc,1,804.240003,1
1H2QCM,google / cpc,1,804.240003,1
1GGXHJ,google / cpc,1,804.240002,1
1HEUCQ,(direct) / (none),1,804.240002,1
1HVT2T,(data not available),1,804.240002,1
1J2Q3F,google / cpc,1,804.240002,1
1JG8AN,google / cpc,1,804.240002,1
1ERG44,pushnews / pushnotification,1,804.240001,1
1J1NRZ,google / cpc,1,804.240001,1
1F81XW,google / cpc,1,804.24,1
1FQABW,(direct) / (none),1,804.24,1
1HBHY4,google / cpc,1,804.24,1
1JA2ZX,google / cpc,1,804.24,1
1F1XFM,google / cpc,1,804.239999,1
1F25FX,google / cpc,1,804.239999,1
1FVQMA,(direct) / (none),1,804.239999,1
1FVUMG,whatsapp / bot,1,804.239999,1
1FJ830,insider / web_push,1,804.239998,1
1HTQ4Z,google / cpc,1,804.239998,1
195UMR,(direct) / (none),1,804.220002,1
1H91J9,google / cpc,1,804.220002,1
1HNH5J,google / cpc,1,804.220002,1
1JHK8C,insider / insite,1,804.220001,1
1BZMW3,google / cpc,1,804.22,1
1JDZMV,google / cpc,1,804.22,1
1H64VA,google / cpc,1,804.219998,1
1CJNP1,google / cpc,1,804.219997,1
18RDD9,whatsapp / bot,1,804.210002,1
1K69V3,google / cpc,1,804.190002,1
1K4FE3,google / cpc,1,804.189999,1
1ASDZG,google / organic,1,804.180003,1
19VQZ6,google / organic,1,804.18,1
19VRCE,google / organic,1,804.18,1
1CQEWM,google / cpc,1,804.18,1
1B28X9,(direct) / (none),1,804.179998,1
1B295V,(direct) / (none),1,804.179998,1
1F5FNC,google / cpc,1,804.14,1
1G1A58,google / cpc,1,804.139998,1
1AJG9C,google / cpc,1,804.130001,1
18J5JG,google / cpc,1,804.129999,1
18CSZC,google / cpc,1,804.129998,1
18V4K0,(direct) / (none),1,804.129998,1
18YZ3T,google / organic,1,804.129998,1
197RTQ,google / cpc,1,804.129998,1
1AHQQ7,google / cpc,1,804.129998,1
19QUN3,google / organic,1,804.120002,1
1BG3V6,google / cpc,1,804.119999,1
1EKVRT,google / cpc,1,804.109999,1
1EKVZR,google / cpc,1,804.109999,1
1CJEYT,google / organic,1,804.099999,1
1AN3X5,google / organic,1,804.080002,1
1AUMB1,google / cpc,1,804.080002,1
1AUUBR,(direct) / (none),1,804.080002,1
19KGZ5,google / organic,1,804.080001,1
1CMCAM,google / cpc,1,804.080001,1
19S3BH,google / organic,1,804.08,1
1AKC5P,google / organic,1,804.08,1
1AY72T,(direct) / (none),1,804.08,1
1K3B91,whatsapp / bot,1,804.079999,1
1K3C3C,whatsapp / bot,1,804.079999,1
1JPH9H,whatsapp / bot,1,804.040002,1
1B7GV0,(direct) / (none),1,804.04,1
1BCBJC,(direct) / (none),1,804.039999,1
18N10S,google / cpc,1,804.02,1
1DG20F,google / cpc,1,804.019998,1
1FF7ZU,google / organic,1,804.000003,1
1FCP5H,google / cpc,1,804.000002,1
1C76XP,(direct) / (none),1,804.000001,1
1FAVJS,google / cpc,1,804.000001,1
1FRE0F,(direct) / (none),1,804,1
1F54ZH,google / cpc,1,803.999999,1
194N84,google / organic,1,803.999998,1
1CB1CY,google / organic,1,803.999997,1
1CB2DT,(direct) / (none),1,803.999997,1
1KNYEB,(direct) / (none),2,803.999996,1
1CQ77U,(direct) / (none),1,803.989998,1
1JF9QT,google / cpc,1,803.980001,1
1KJYG0,(direct) / (none),1,803.980001,1
1CQDP8,(direct) / (none),1,803.979999,1
1C7JHW,(direct) / (none),1,803.979998,1
1F7XS0,google / cpc,1,803.979998,1
18MMJK,google / cpc,1,803.970002,1
1AD80G,google / organic,1,803.970002,1
1AWSVR,google / cpc,1,803.970002,1
1JEEZJ,(direct) / (none),1,803.970002,1
194BGS,(direct) / (none),1,803.970001,1
19K1TE,google / cpc,1,803.970001,1
1A3ARJ,google / cpc,1,803.970001,1
1AQXEE,google / cpc,1,803.970001,1
1AXA8D,(direct) / (none),1,803.970001,1
1B5RV1,google / cpc,1,803.970001,1
1BHHZN,(direct) / (none),1,803.970001,1
18YZN7,(data not available),1,803.97,1
19701E,google / organic,1,803.97,1
19QVC0,(direct) / (none),1,803.97,1
19QZBZ,(direct) / (none),1,803.97,1
1AVYPA,google / cpc,1,803.97,1
19EWDB,google / cpc,1,803.969999,1
19G876,(direct) / (none),1,803.969999,1
19G8PM,(direct) / (none),1,803.969999,1
1ARADC,google / cpc,1,803.969999,1
1ATK4B,google / cpc,1,803.969999,1
1ATUP6,google / cpc,1,803.969999,1
1AU679,google / organic,1,803.969999,1
18NKQH,google / organic,1,803.969998,1
18ZJ17,google / cpc,1,803.969998,1
18ZUR1,(direct) / (none),1,803.969998,1
1FWRR2,google / cpc,1,803.969998,1
18XXNQ,whatsapp / bot,1,803.969997,1
18Y8R6,(direct) / (none),1,803.960002,1
18YMYC,google / cpc,1,803.960002,1
1DVGNY,google / cpc,1,803.960002,1
1HZP9M,google / cpc,1,803.960002,1
1AJPTU,google / cpc,1,803.960001,1
1D6X4A,google / cpc,1,803.960001,1
1JQWZM,(direct) / (none),1,803.960001,1
1A4RKM,(direct) / (none),1,803.96,1
1FK84P,google / cpc,1,803.959999,1
1HKPRZ,(direct) / (none),1,803.959999,1
1H2BA0,google / cpc,1,803.959998,1
19081B,(direct) / (none),1,803.959997,1
1JGXMJ,(direct) / (none),1,803.950001,1
1K9V4Y,google / cpc,1,803.95,1
1KF2GW,google / cpc,1,803.95,1
1K33FQ,google / cpc,1,803.949999,1
1HUVJQ,google / cpc,1,803.94,1
1HV7QE,(direct) / (none),1,803.94,1
1GWWSP,google / cpc,1,803.939998,1
1BZWMZ,google / cpc,1,803.929998,1
19QR9J,(direct) / (none),1,803.919999,1
1D6CAT,google / cpc,1,803.919999,1
19U81S,google / cpc,1,803.919998,1
1F3VBW,google / organic,1,803.9,1
1HGDWG,google / cpc,1,803.810002,1
1J8GGG,google / organic,1,803.8,1
1HC1YN,(direct) / (none),1,803.780002,1
1HC3RE,whatsapp / bot,1,803.780002,1
1HC51P,whatsapp / bot,1,803.780002,1
1HUD7A,google / organic,1,803.780002,1
1H116C,google / cpc,1,803.78,1
1DWYHA,(direct) / (none),1,803.760002,1
1DYDZE,google / cpc,1,803.74,1
1AYU8P,google / cpc,1,803.739999,1
1BDJ9R,(direct) / (none),1,803.739998,1
1BE9EP,google / cpc,1,803.739998,1
1BQS56,google / cpc,1,803.730001,1
1GVF1R,google / organic,1,803.729999,1
1FC6S8,whatsapp / bot,1,803.719999,1
1A7SN1,whatsapp / bot,1,803.700002,1
1GGCE2,(direct) / (none),1,803.700001,1
1BW5E7,google / cpc,1,803.7,1
19E0E9,whatsapp / bot,1,803.699998,1
1EX8AN,whatsapp / bot,1,803.689999,1
1JWGHK,google / cpc,1,803.640002,1
1EMFTP,(direct) / (none),1,803.599999,1
1BZE35,google / organic,1,803.580002,1
1DWSA9,google / cpc,1,803.580002,1
1BFS44,google / organic,1,803.580001,1
1AN2QV,google / cpc,1,803.58,1
1AVC1Y,google / cpc,1,803.58,1
1B0VZ8,google / cpc,1,803.58,1
1AQGJW,google / cpc,1,803.579999,1
1BE2V2,google / cpc,1,803.579999,1
1BCH1V,google / cpc,1,803.579998,1
1DFGSC,google / cpc,1,803.579998,1
1EN58Q,google / cpc,1,803.579998,1
1A1FGT,google / cpc,1,803.57,1
1AVDBS,whatsapp / bot,1,803.560002,1
1F223R,google / organic,1,803.540002,1
1GK74F,google / cpc,1,803.539998,1
1EWY0T,google / cpc,1,803.52,1
1EWYBR,google / cpc,1,803.52,1
1FNUX8,google / cpc,1,803.519997,1
1GYTJP,google / cpc,1,803.490002,1
1GYTSN,google / cpc,1,803.490002,1
1GYTW5,google / cpc,1,803.490002,1
1GYV4B,google / organic,1,803.490002,1
196FT7,google / cpc,1,803.490001,1
196Q8U,whatsapp / bot,1,803.490001,1
1KNNZM,insider / insite,1,803.489999,1
1HHZCW,google / cpc,1,803.480002,1
1JGNAX,google / cpc,1,803.480001,1
1J6DCK,google / cpc,1,803.48,1
1HN7WM,google / cpc,1,803.479998,1
1KCTPY,google / cpc,1,803.46,1
1HZ105,google / organic,1,803.459998,1
1EQTPG,google / cpc,1,803.439999,1
1CAQ9R,(direct) / (none),1,803.439997,1
1BE1X9,(direct) / (none),1,803.360002,1
1G46Y2,google / cpc,1,803.360002,1
1G474Y,google / cpc,1,803.360002,1
18N2HZ,google / organic,1,803.350003,1
1CPSU4,google / cpc,1,803.35,1
1GNS85,google / cpc,1,803.340002,1
1GP86X,google / cpc,1,803.340002,1
1HJNNP,google / cpc,1,803.329997,1
1HJPEA,google / cpc,1,803.329997,1
1J89E3,fr.search.yahoo.com / referral,1,803.32,1
1JM1MD,google / cpc,1,803.319998,1
1HFN18,(direct) / (none),1,803.290002,1
1GBZ74,(direct) / (none),1,803.279998,1
1E9FV7,google / cpc,1,803.26,1
1AUVS2,whatsapp / bot,1,803.259999,1
1G3MWN,google / organic,1,803.24,1
1BFSG9,google / cpc,1,803.23,1
1BG665,google / cpc,1,803.210001,1
18N1VR,google / cpc,1,803.199998,1
19VHCK,google / cpc,1,803.179999,1
1GJMUJ,google / cpc,1,803.16,1
1JG9WP,google / cpc,1,803.130001,1
1F5QHG,google / cpc,1,803.110001,1
1CDM2S,(direct) / (none),1,803.109998,1
1HWRWA,whatsapp / bot,1,803.109998,1
19RF4T,google / cpc,1,803.080001,1
19UH49,google / cpc,1,803.08,1
1EXJBU,(direct) / (none),1,803.08,1
1DDVAE,whatsapp / bot,1,803.079999,1
18KHN5,google / cpc,1,803.040001,1
1B5BVQ,google / organic,1,803.040001,1
1FAGJX,google / organic,1,803.04,1
1GEQGH,google / organic,1,803.04,1
1GER56,google / organic,1,803.04,1
1A9402,google / cpc,1,803.030001,1
19KDBB,google / cpc,1,803.029999,1
1A6ZHF,(direct) / (none),1,803.020002,1
1J4AMT,google / cpc,1,803.020002,1
1A7AZU,google / organic,1,803.02,1
1GZQEP,(direct) / (none),1,803.02,1
1A41E1,pushnews / pushnotification,1,803.019999,1
1G31UE,google / cpc,1,803.019999,1
1GZX4S,(direct) / (none),1,803.019998,1
